id,item_id,dept_id,cat_id,store_id,state_id,macrogrupo
HOUSEHOLD_1_373_CA_2_validation,HOUSEHOLD_1_373,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Tendencia
HOUSEHOLD_1_374_CA_2_validation,HOUSEHOLD_1_374,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_375_CA_2_validation,HOUSEHOLD_1_375,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_376_CA_2_validation,HOUSEHOLD_1_376,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_377_CA_2_validation,HOUSEHOLD_1_377,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_378_CA_2_validation,HOUSEHOLD_1_378,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_379_CA_2_validation,HOUSEHOLD_1_379,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_380_CA_2_validation,HOUSEHOLD_1_380,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_381_CA_2_validation,HOUSEHOLD_1_381,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_382_CA_2_validation,HOUSEHOLD_1_382,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_383_CA_2_validation,HOUSEHOLD_1_383,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_384_CA_2_validation,HOUSEHOLD_1_384,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_385_CA_2_validation,HOUSEHOLD_1_385,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Tendencia
HOUSEHOLD_1_386_CA_2_validation,HOUSEHOLD_1_386,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_387_CA_2_validation,HOUSEHOLD_1_387,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_388_CA_2_validation,HOUSEHOLD_1_388,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_389_CA_2_validation,HOUSEHOLD_1_389,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_390_CA_2_validation,HOUSEHOLD_1_390,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_393_CA_2_validation,HOUSEHOLD_1_393,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_394_CA_2_validation,HOUSEHOLD_1_394,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_395_CA_2_validation,HOUSEHOLD_1_395,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_396_CA_2_validation,HOUSEHOLD_1_396,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_397_CA_2_validation,HOUSEHOLD_1_397,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_398_CA_2_validation,HOUSEHOLD_1_398,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_399_CA_2_validation,HOUSEHOLD_1_399,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_400_CA_2_validation,HOUSEHOLD_1_400,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Tendencia
HOUSEHOLD_1_401_CA_2_validation,HOUSEHOLD_1_401,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_402_CA_2_validation,HOUSEHOLD_1_402,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_403_CA_2_validation,HOUSEHOLD_1_403,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_404_CA_2_validation,HOUSEHOLD_1_404,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_405_CA_2_validation,HOUSEHOLD_1_405,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_406_CA_2_validation,HOUSEHOLD_1_406,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_407_CA_2_validation,HOUSEHOLD_1_407,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_408_CA_2_validation,HOUSEHOLD_1_408,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_409_CA_2_validation,HOUSEHOLD_1_409,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_410_CA_2_validation,HOUSEHOLD_1_410,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_411_CA_2_validation,HOUSEHOLD_1_411,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Estacional
HOUSEHOLD_1_412_CA_2_validation,HOUSEHOLD_1_412,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_413_CA_2_validation,HOUSEHOLD_1_413,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_414_CA_2_validation,HOUSEHOLD_1_414,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_415_CA_2_validation,HOUSEHOLD_1_415,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_416_CA_2_validation,HOUSEHOLD_1_416,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_417_CA_2_validation,HOUSEHOLD_1_417,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_418_CA_2_validation,HOUSEHOLD_1_418,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_419_CA_2_validation,HOUSEHOLD_1_419,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_420_CA_2_validation,HOUSEHOLD_1_420,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_421_CA_2_validation,HOUSEHOLD_1_421,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_422_CA_2_validation,HOUSEHOLD_1_422,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_423_CA_2_validation,HOUSEHOLD_1_423,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_424_CA_2_validation,HOUSEHOLD_1_424,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_425_CA_2_validation,HOUSEHOLD_1_425,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Estacional
HOUSEHOLD_1_426_CA_2_validation,HOUSEHOLD_1_426,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_427_CA_2_validation,HOUSEHOLD_1_427,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_428_CA_2_validation,HOUSEHOLD_1_428,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_429_CA_2_validation,HOUSEHOLD_1_429,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_430_CA_2_validation,HOUSEHOLD_1_430,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Tendencia
HOUSEHOLD_1_431_CA_2_validation,HOUSEHOLD_1_431,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_432_CA_2_validation,HOUSEHOLD_1_432,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_433_CA_2_validation,HOUSEHOLD_1_433,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_434_CA_2_validation,HOUSEHOLD_1_434,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Estacional
HOUSEHOLD_1_435_CA_2_validation,HOUSEHOLD_1_435,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_436_CA_2_validation,HOUSEHOLD_1_436,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_437_CA_2_validation,HOUSEHOLD_1_437,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_438_CA_2_validation,HOUSEHOLD_1_438,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_439_CA_2_validation,HOUSEHOLD_1_439,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_440_CA_2_validation,HOUSEHOLD_1_440,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_441_CA_2_validation,HOUSEHOLD_1_441,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_442_CA_2_validation,HOUSEHOLD_1_442,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_443_CA_2_validation,HOUSEHOLD_1_443,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Tendencia
HOUSEHOLD_1_444_CA_2_validation,HOUSEHOLD_1_444,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_445_CA_2_validation,HOUSEHOLD_1_445,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Estacional
HOUSEHOLD_1_446_CA_2_validation,HOUSEHOLD_1_446,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_447_CA_2_validation,HOUSEHOLD_1_447,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_448_CA_2_validation,HOUSEHOLD_1_448,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Tendencia
HOUSEHOLD_1_449_CA_2_validation,HOUSEHOLD_1_449,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_450_CA_2_validation,HOUSEHOLD_1_450,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_451_CA_2_validation,HOUSEHOLD_1_451,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_452_CA_2_validation,HOUSEHOLD_1_452,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_453_CA_2_validation,HOUSEHOLD_1_453,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Tendencia
HOUSEHOLD_1_454_CA_2_validation,HOUSEHOLD_1_454,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_455_CA_2_validation,HOUSEHOLD_1_455,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_456_CA_2_validation,HOUSEHOLD_1_456,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_457_CA_2_validation,HOUSEHOLD_1_457,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Tendencia
HOUSEHOLD_1_458_CA_2_validation,HOUSEHOLD_1_458,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_459_CA_2_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_460_CA_2_validation,HOUSEHOLD_1_460,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Estacional
HOUSEHOLD_1_461_CA_2_validation,HOUSEHOLD_1_461,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_462_CA_2_validation,HOUSEHOLD_1_462,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Tendencia
HOUSEHOLD_1_463_CA_2_validation,HOUSEHOLD_1_463,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_464_CA_2_validation,HOUSEHOLD_1_464,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_465_CA_2_validation,HOUSEHOLD_1_465,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_466_CA_2_validation,HOUSEHOLD_1_466,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_467_CA_2_validation,HOUSEHOLD_1_467,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_468_CA_2_validation,HOUSEHOLD_1_468,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_469_CA_2_validation,HOUSEHOLD_1_469,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Estacional
HOUSEHOLD_1_470_CA_2_validation,HOUSEHOLD_1_470,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_471_CA_2_validation,HOUSEHOLD_1_471,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_472_CA_2_validation,HOUSEHOLD_1_472,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_473_CA_2_validation,HOUSEHOLD_1_473,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_474_CA_2_validation,HOUSEHOLD_1_474,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Estacional
HOUSEHOLD_1_475_CA_2_validation,HOUSEHOLD_1_475,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Tendencia
HOUSEHOLD_1_476_CA_2_validation,HOUSEHOLD_1_476,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_477_CA_2_validation,HOUSEHOLD_1_477,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_478_CA_2_validation,HOUSEHOLD_1_478,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_479_CA_2_validation,HOUSEHOLD_1_479,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_480_CA_2_validation,HOUSEHOLD_1_480,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_481_CA_2_validation,HOUSEHOLD_1_481,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_482_CA_2_validation,HOUSEHOLD_1_482,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_483_CA_2_validation,HOUSEHOLD_1_483,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_484_CA_2_validation,HOUSEHOLD_1_484,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_485_CA_2_validation,HOUSEHOLD_1_485,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_486_CA_2_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_487_CA_2_validation,HOUSEHOLD_1_487,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_488_CA_2_validation,HOUSEHOLD_1_488,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_489_CA_2_validation,HOUSEHOLD_1_489,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_490_CA_2_validation,HOUSEHOLD_1_490,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_491_CA_2_validation,HOUSEHOLD_1_491,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_492_CA_2_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_493_CA_2_validation,HOUSEHOLD_1_493,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_494_CA_2_validation,HOUSEHOLD_1_494,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_495_CA_2_validation,HOUSEHOLD_1_495,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Tendencia
HOUSEHOLD_1_496_CA_2_validation,HOUSEHOLD_1_496,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_497_CA_2_validation,HOUSEHOLD_1_497,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Tendencia
HOUSEHOLD_1_498_CA_2_validation,HOUSEHOLD_1_498,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Estacional
HOUSEHOLD_1_499_CA_2_validation,HOUSEHOLD_1_499,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_500_CA_2_validation,HOUSEHOLD_1_500,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_501_CA_2_validation,HOUSEHOLD_1_501,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_502_CA_2_validation,HOUSEHOLD_1_502,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_503_CA_2_validation,HOUSEHOLD_1_503,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_504_CA_2_validation,HOUSEHOLD_1_504,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_505_CA_2_validation,HOUSEHOLD_1_505,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_506_CA_2_validation,HOUSEHOLD_1_506,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_507_CA_2_validation,HOUSEHOLD_1_507,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_508_CA_2_validation,HOUSEHOLD_1_508,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Tendencia
HOUSEHOLD_1_509_CA_2_validation,HOUSEHOLD_1_509,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_510_CA_2_validation,HOUSEHOLD_1_510,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_511_CA_2_validation,HOUSEHOLD_1_511,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_512_CA_2_validation,HOUSEHOLD_1_512,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_513_CA_2_validation,HOUSEHOLD_1_513,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_514_CA_2_validation,HOUSEHOLD_1_514,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_515_CA_2_validation,HOUSEHOLD_1_515,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_516_CA_2_validation,HOUSEHOLD_1_516,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_517_CA_2_validation,HOUSEHOLD_1_517,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_518_CA_2_validation,HOUSEHOLD_1_518,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_519_CA_2_validation,HOUSEHOLD_1_519,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_520_CA_2_validation,HOUSEHOLD_1_520,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_521_CA_2_validation,HOUSEHOLD_1_521,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_522_CA_2_validation,HOUSEHOLD_1_522,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Tendencia
HOUSEHOLD_1_523_CA_2_validation,HOUSEHOLD_1_523,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_524_CA_2_validation,HOUSEHOLD_1_524,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_525_CA_2_validation,HOUSEHOLD_1_525,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_526_CA_2_validation,HOUSEHOLD_1_526,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_527_CA_2_validation,HOUSEHOLD_1_527,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_528_CA_2_validation,HOUSEHOLD_1_528,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Estacional
HOUSEHOLD_1_529_CA_2_validation,HOUSEHOLD_1_529,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_530_CA_2_validation,HOUSEHOLD_1_530,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_531_CA_2_validation,HOUSEHOLD_1_531,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_532_CA_2_validation,HOUSEHOLD_1_532,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_533_CA_2_validation,HOUSEHOLD_1_533,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_534_CA_2_validation,HOUSEHOLD_1_534,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_535_CA_2_validation,HOUSEHOLD_1_535,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_536_CA_2_validation,HOUSEHOLD_1_536,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_537_CA_2_validation,HOUSEHOLD_1_537,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Estacional
HOUSEHOLD_1_538_CA_2_validation,HOUSEHOLD_1_538,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_539_CA_2_validation,HOUSEHOLD_1_539,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_1_540_CA_2_validation,HOUSEHOLD_1_540,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Tendencia
HOUSEHOLD_1_541_CA_2_validation,HOUSEHOLD_1_541,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_2_001_CA_2_validation,HOUSEHOLD_2_001,HOUSEHOLD_2,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_2_002_CA_2_validation,HOUSEHOLD_2_002,HOUSEHOLD_2,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_2_003_CA_2_validation,HOUSEHOLD_2_003,HOUSEHOLD_2,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_2_004_CA_2_validation,HOUSEHOLD_2_004,HOUSEHOLD_2,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_2_005_CA_2_validation,HOUSEHOLD_2_005,HOUSEHOLD_2,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_2_006_CA_2_validation,HOUSEHOLD_2_006,HOUSEHOLD_2,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_2_007_CA_2_validation,HOUSEHOLD_2_007,HOUSEHOLD_2,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_2_008_CA_2_validation,HOUSEHOLD_2_008,HOUSEHOLD_2,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_2_009_CA_2_validation,HOUSEHOLD_2_009,HOUSEHOLD_2,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_2_010_CA_2_validation,HOUSEHOLD_2_010,HOUSEHOLD_2,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_2_011_CA_2_validation,HOUSEHOLD_2_011,HOUSEHOLD_2,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_2_012_CA_2_validation,HOUSEHOLD_2_012,HOUSEHOLD_2,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_2_013_CA_2_validation,HOUSEHOLD_2_013,HOUSEHOLD_2,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_2_014_CA_2_validation,HOUSEHOLD_2_014,HOUSEHOLD_2,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_2_015_CA_2_validation,HOUSEHOLD_2_015,HOUSEHOLD_2,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_2_016_CA_2_validation,HOUSEHOLD_2_016,HOUSEHOLD_2,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_2_017_CA_2_validation,HOUSEHOLD_2_017,HOUSEHOLD_2,HOUSEHOLD,CA_2,CA,Sin patrón dominante
HOUSEHOLD_2_018_CA_2_validation,HOUSEHOLD_2_018,HOUSEHOLD_2,HOUSEHOLD,CA_2,CA,Sin patrón dominante
